8.170000000000000000e+02,3.950000000000000000e+02
8.160000000000000000e+02,3.960000000000000000e+02
8.140000000000000000e+02,3.960000000000000000e+02
8.130000000000000000e+02,3.970000000000000000e+02
8.130000000000000000e+02,3.990000000000000000e+02
8.190000000000000000e+02,4.050000000000000000e+02
8.190000000000000000e+02,4.060000000000000000e+02
8.330000000000000000e+02,4.200000000000000000e+02
8.330000000000000000e+02,4.210000000000000000e+02
8.390000000000000000e+02,4.270000000000000000e+02
8.390000000000000000e+02,4.280000000000000000e+02
8.400000000000000000e+02,4.290000000000000000e+02
8.420000000000000000e+02,4.290000000000000000e+02
8.430000000000000000e+02,4.300000000000000000e+02
8.430000000000000000e+02,4.320000000000000000e+02
8.420000000000000000e+02,4.330000000000000000e+02
8.410000000000000000e+02,4.330000000000000000e+02
8.400000000000000000e+02,4.340000000000000000e+02
8.390000000000000000e+02,4.340000000000000000e+02
8.380000000000000000e+02,4.350000000000000000e+02
8.280000000000000000e+02,4.350000000000000000e+02
8.270000000000000000e+02,4.360000000000000000e+02
8.240000000000000000e+02,4.360000000000000000e+02
8.220000000000000000e+02,4.380000000000000000e+02
8.210000000000000000e+02,4.380000000000000000e+02
8.200000000000000000e+02,4.390000000000000000e+02
8.200000000000000000e+02,4.430000000000000000e+02
8.220000000000000000e+02,4.450000000000000000e+02
8.230000000000000000e+02,4.450000000000000000e+02
8.250000000000000000e+02,4.470000000000000000e+02
8.260000000000000000e+02,4.470000000000000000e+02
8.270000000000000000e+02,4.480000000000000000e+02
8.290000000000000000e+02,4.480000000000000000e+02
8.300000000000000000e+02,4.490000000000000000e+02
8.460000000000000000e+02,4.490000000000000000e+02
8.470000000000000000e+02,4.480000000000000000e+02
8.480000000000000000e+02,4.480000000000000000e+02
8.490000000000000000e+02,4.470000000000000000e+02
8.500000000000000000e+02,4.470000000000000000e+02
8.530000000000000000e+02,4.440000000000000000e+02
8.530000000000000000e+02,4.430000000000000000e+02
8.540000000000000000e+02,4.420000000000000000e+02
8.540000000000000000e+02,4.410000000000000000e+02
8.530000000000000000e+02,4.400000000000000000e+02
8.530000000000000000e+02,4.380000000000000000e+02
8.510000000000000000e+02,4.360000000000000000e+02
8.510000000000000000e+02,4.340000000000000000e+02
8.480000000000000000e+02,4.310000000000000000e+02
8.470000000000000000e+02,4.310000000000000000e+02
8.420000000000000000e+02,4.260000000000000000e+02
8.420000000000000000e+02,4.250000000000000000e+02
8.400000000000000000e+02,4.230000000000000000e+02
8.400000000000000000e+02,4.220000000000000000e+02
8.380000000000000000e+02,4.200000000000000000e+02
8.380000000000000000e+02,4.190000000000000000e+02
8.360000000000000000e+02,4.170000000000000000e+02
8.360000000000000000e+02,4.160000000000000000e+02
8.330000000000000000e+02,4.130000000000000000e+02
8.330000000000000000e+02,4.120000000000000000e+02
8.300000000000000000e+02,4.090000000000000000e+02
8.300000000000000000e+02,4.080000000000000000e+02
8.280000000000000000e+02,4.060000000000000000e+02
8.280000000000000000e+02,4.050000000000000000e+02
8.200000000000000000e+02,3.970000000000000000e+02
8.190000000000000000e+02,3.970000000000000000e+02
