6.290000000000000000e+02,3.040000000000000000e+02
6.280000000000000000e+02,3.050000000000000000e+02
6.260000000000000000e+02,3.050000000000000000e+02
6.240000000000000000e+02,3.070000000000000000e+02
6.240000000000000000e+02,3.480000000000000000e+02
6.230000000000000000e+02,3.490000000000000000e+02
6.230000000000000000e+02,3.510000000000000000e+02
6.220000000000000000e+02,3.520000000000000000e+02
6.220000000000000000e+02,3.530000000000000000e+02
6.200000000000000000e+02,3.550000000000000000e+02
6.190000000000000000e+02,3.550000000000000000e+02
6.170000000000000000e+02,3.570000000000000000e+02
6.160000000000000000e+02,3.570000000000000000e+02
6.150000000000000000e+02,3.580000000000000000e+02
6.150000000000000000e+02,3.590000000000000000e+02
6.130000000000000000e+02,3.610000000000000000e+02
6.130000000000000000e+02,3.620000000000000000e+02
6.120000000000000000e+02,3.630000000000000000e+02
6.120000000000000000e+02,3.690000000000000000e+02
6.130000000000000000e+02,3.700000000000000000e+02
6.130000000000000000e+02,3.850000000000000000e+02
6.140000000000000000e+02,3.860000000000000000e+02
6.140000000000000000e+02,3.900000000000000000e+02
6.130000000000000000e+02,3.910000000000000000e+02
6.130000000000000000e+02,3.950000000000000000e+02
6.140000000000000000e+02,3.960000000000000000e+02
6.140000000000000000e+02,3.970000000000000000e+02
6.150000000000000000e+02,3.980000000000000000e+02
6.150000000000000000e+02,4.020000000000000000e+02
6.140000000000000000e+02,4.030000000000000000e+02
6.140000000000000000e+02,4.080000000000000000e+02
6.150000000000000000e+02,4.090000000000000000e+02
6.140000000000000000e+02,4.100000000000000000e+02
6.140000000000000000e+02,4.140000000000000000e+02
6.180000000000000000e+02,4.180000000000000000e+02
6.190000000000000000e+02,4.180000000000000000e+02
6.220000000000000000e+02,4.210000000000000000e+02
6.220000000000000000e+02,4.220000000000000000e+02
6.240000000000000000e+02,4.240000000000000000e+02
6.250000000000000000e+02,4.240000000000000000e+02
6.270000000000000000e+02,4.260000000000000000e+02
6.280000000000000000e+02,4.260000000000000000e+02
6.290000000000000000e+02,4.270000000000000000e+02
6.310000000000000000e+02,4.270000000000000000e+02
6.320000000000000000e+02,4.280000000000000000e+02
6.340000000000000000e+02,4.280000000000000000e+02
6.350000000000000000e+02,4.290000000000000000e+02
6.370000000000000000e+02,4.290000000000000000e+02
6.380000000000000000e+02,4.300000000000000000e+02
6.410000000000000000e+02,4.300000000000000000e+02
6.420000000000000000e+02,4.310000000000000000e+02
6.500000000000000000e+02,4.310000000000000000e+02
6.510000000000000000e+02,4.320000000000000000e+02
6.710000000000000000e+02,4.320000000000000000e+02
6.720000000000000000e+02,4.310000000000000000e+02
6.750000000000000000e+02,4.310000000000000000e+02
6.760000000000000000e+02,4.320000000000000000e+02
6.810000000000000000e+02,4.320000000000000000e+02
6.820000000000000000e+02,4.330000000000000000e+02
6.920000000000000000e+02,4.330000000000000000e+02
6.930000000000000000e+02,4.340000000000000000e+02
7.500000000000000000e+02,4.340000000000000000e+02
7.510000000000000000e+02,4.330000000000000000e+02
7.790000000000000000e+02,4.330000000000000000e+02
7.800000000000000000e+02,4.320000000000000000e+02
7.790000000000000000e+02,4.310000000000000000e+02
7.730000000000000000e+02,4.310000000000000000e+02
7.720000000000000000e+02,4.300000000000000000e+02
7.670000000000000000e+02,4.300000000000000000e+02
7.660000000000000000e+02,4.290000000000000000e+02
7.620000000000000000e+02,4.290000000000000000e+02
7.610000000000000000e+02,4.280000000000000000e+02
7.590000000000000000e+02,4.280000000000000000e+02
7.560000000000000000e+02,4.250000000000000000e+02
7.540000000000000000e+02,4.250000000000000000e+02
7.530000000000000000e+02,4.240000000000000000e+02
7.490000000000000000e+02,4.240000000000000000e+02
7.480000000000000000e+02,4.230000000000000000e+02
7.310000000000000000e+02,4.230000000000000000e+02
7.300000000000000000e+02,4.220000000000000000e+02
7.300000000000000000e+02,4.190000000000000000e+02
7.270000000000000000e+02,4.160000000000000000e+02
7.240000000000000000e+02,4.160000000000000000e+02
7.230000000000000000e+02,4.150000000000000000e+02
7.140000000000000000e+02,4.150000000000000000e+02
7.130000000000000000e+02,4.140000000000000000e+02
7.000000000000000000e+02,4.140000000000000000e+02
6.990000000000000000e+02,4.150000000000000000e+02
6.950000000000000000e+02,4.150000000000000000e+02
6.940000000000000000e+02,4.160000000000000000e+02
6.730000000000000000e+02,4.160000000000000000e+02
6.720000000000000000e+02,4.150000000000000000e+02
6.700000000000000000e+02,4.150000000000000000e+02
6.690000000000000000e+02,4.140000000000000000e+02
6.650000000000000000e+02,4.140000000000000000e+02
6.640000000000000000e+02,4.130000000000000000e+02
6.630000000000000000e+02,4.130000000000000000e+02
6.600000000000000000e+02,4.100000000000000000e+02
6.580000000000000000e+02,4.100000000000000000e+02
6.570000000000000000e+02,4.090000000000000000e+02
6.550000000000000000e+02,4.090000000000000000e+02
6.540000000000000000e+02,4.080000000000000000e+02
6.460000000000000000e+02,4.080000000000000000e+02
6.440000000000000000e+02,4.060000000000000000e+02
6.430000000000000000e+02,4.060000000000000000e+02
6.410000000000000000e+02,4.040000000000000000e+02
6.410000000000000000e+02,3.990000000000000000e+02
6.460000000000000000e+02,3.940000000000000000e+02
6.460000000000000000e+02,3.920000000000000000e+02
6.470000000000000000e+02,3.910000000000000000e+02
6.470000000000000000e+02,3.900000000000000000e+02
6.430000000000000000e+02,3.860000000000000000e+02
6.430000000000000000e+02,3.820000000000000000e+02
6.440000000000000000e+02,3.810000000000000000e+02
6.440000000000000000e+02,3.800000000000000000e+02
6.450000000000000000e+02,3.790000000000000000e+02
6.450000000000000000e+02,3.780000000000000000e+02
6.460000000000000000e+02,3.770000000000000000e+02
6.640000000000000000e+02,3.770000000000000000e+02
6.650000000000000000e+02,3.780000000000000000e+02
6.690000000000000000e+02,3.780000000000000000e+02
6.700000000000000000e+02,3.790000000000000000e+02
6.710000000000000000e+02,3.790000000000000000e+02
6.720000000000000000e+02,3.800000000000000000e+02
6.730000000000000000e+02,3.800000000000000000e+02
6.740000000000000000e+02,3.810000000000000000e+02
6.780000000000000000e+02,3.810000000000000000e+02
6.790000000000000000e+02,3.800000000000000000e+02
6.900000000000000000e+02,3.800000000000000000e+02
6.920000000000000000e+02,3.820000000000000000e+02
6.920000000000000000e+02,3.850000000000000000e+02
6.930000000000000000e+02,3.860000000000000000e+02
6.940000000000000000e+02,3.860000000000000000e+02
6.950000000000000000e+02,3.870000000000000000e+02
6.990000000000000000e+02,3.870000000000000000e+02
7.000000000000000000e+02,3.880000000000000000e+02
7.010000000000000000e+02,3.880000000000000000e+02
7.020000000000000000e+02,3.890000000000000000e+02
7.030000000000000000e+02,3.890000000000000000e+02
7.040000000000000000e+02,3.880000000000000000e+02
7.060000000000000000e+02,3.880000000000000000e+02
7.070000000000000000e+02,3.870000000000000000e+02
7.080000000000000000e+02,3.870000000000000000e+02
7.090000000000000000e+02,3.860000000000000000e+02
7.130000000000000000e+02,3.860000000000000000e+02
7.140000000000000000e+02,3.850000000000000000e+02
7.320000000000000000e+02,3.850000000000000000e+02
7.330000000000000000e+02,3.840000000000000000e+02
7.350000000000000000e+02,3.840000000000000000e+02
7.360000000000000000e+02,3.830000000000000000e+02
7.370000000000000000e+02,3.830000000000000000e+02
7.390000000000000000e+02,3.810000000000000000e+02
7.390000000000000000e+02,3.780000000000000000e+02
7.400000000000000000e+02,3.770000000000000000e+02
7.440000000000000000e+02,3.770000000000000000e+02
7.480000000000000000e+02,3.810000000000000000e+02
7.490000000000000000e+02,3.810000000000000000e+02
7.500000000000000000e+02,3.820000000000000000e+02
7.510000000000000000e+02,3.820000000000000000e+02
7.520000000000000000e+02,3.830000000000000000e+02
7.540000000000000000e+02,3.830000000000000000e+02
7.550000000000000000e+02,3.840000000000000000e+02
7.590000000000000000e+02,3.840000000000000000e+02
7.650000000000000000e+02,3.900000000000000000e+02
7.660000000000000000e+02,3.900000000000000000e+02
7.670000000000000000e+02,3.910000000000000000e+02
7.680000000000000000e+02,3.910000000000000000e+02
7.690000000000000000e+02,3.920000000000000000e+02
7.710000000000000000e+02,3.920000000000000000e+02
7.720000000000000000e+02,3.930000000000000000e+02
7.730000000000000000e+02,3.930000000000000000e+02
7.740000000000000000e+02,3.940000000000000000e+02
7.750000000000000000e+02,3.940000000000000000e+02
7.790000000000000000e+02,3.980000000000000000e+02
7.800000000000000000e+02,3.980000000000000000e+02
