2.780000000000000000e+02,5.360000000000000000e+02
2.770000000000000000e+02,5.370000000000000000e+02
2.760000000000000000e+02,5.370000000000000000e+02
2.750000000000000000e+02,5.380000000000000000e+02
2.740000000000000000e+02,5.380000000000000000e+02
2.730000000000000000e+02,5.390000000000000000e+02
2.730000000000000000e+02,5.400000000000000000e+02
2.720000000000000000e+02,5.410000000000000000e+02
2.720000000000000000e+02,5.420000000000000000e+02
2.710000000000000000e+02,5.430000000000000000e+02
2.710000000000000000e+02,5.440000000000000000e+02
2.680000000000000000e+02,5.470000000000000000e+02
2.670000000000000000e+02,5.470000000000000000e+02
2.660000000000000000e+02,5.480000000000000000e+02
2.650000000000000000e+02,5.480000000000000000e+02
2.640000000000000000e+02,5.490000000000000000e+02
2.620000000000000000e+02,5.490000000000000000e+02
2.610000000000000000e+02,5.500000000000000000e+02
2.590000000000000000e+02,5.500000000000000000e+02
2.580000000000000000e+02,5.510000000000000000e+02
2.560000000000000000e+02,5.510000000000000000e+02
2.550000000000000000e+02,5.520000000000000000e+02
2.540000000000000000e+02,5.520000000000000000e+02
2.530000000000000000e+02,5.530000000000000000e+02
2.530000000000000000e+02,5.550000000000000000e+02
2.520000000000000000e+02,5.560000000000000000e+02
2.520000000000000000e+02,5.580000000000000000e+02
2.530000000000000000e+02,5.590000000000000000e+02
2.530000000000000000e+02,5.610000000000000000e+02
2.540000000000000000e+02,5.620000000000000000e+02
2.550000000000000000e+02,5.620000000000000000e+02
2.570000000000000000e+02,5.640000000000000000e+02
2.580000000000000000e+02,5.640000000000000000e+02
2.600000000000000000e+02,5.660000000000000000e+02
2.630000000000000000e+02,5.660000000000000000e+02
2.640000000000000000e+02,5.670000000000000000e+02
2.650000000000000000e+02,5.670000000000000000e+02
2.660000000000000000e+02,5.680000000000000000e+02
2.680000000000000000e+02,5.680000000000000000e+02
2.690000000000000000e+02,5.690000000000000000e+02
2.700000000000000000e+02,5.690000000000000000e+02
2.730000000000000000e+02,5.720000000000000000e+02
2.740000000000000000e+02,5.720000000000000000e+02
2.780000000000000000e+02,5.760000000000000000e+02
2.780000000000000000e+02,5.770000000000000000e+02
2.810000000000000000e+02,5.800000000000000000e+02
2.830000000000000000e+02,5.800000000000000000e+02
2.840000000000000000e+02,5.810000000000000000e+02
2.860000000000000000e+02,5.810000000000000000e+02
2.870000000000000000e+02,5.820000000000000000e+02
2.900000000000000000e+02,5.820000000000000000e+02
2.910000000000000000e+02,5.810000000000000000e+02
2.960000000000000000e+02,5.810000000000000000e+02
2.970000000000000000e+02,5.800000000000000000e+02
3.000000000000000000e+02,5.800000000000000000e+02
3.010000000000000000e+02,5.790000000000000000e+02
3.070000000000000000e+02,5.790000000000000000e+02
3.080000000000000000e+02,5.780000000000000000e+02
3.160000000000000000e+02,5.780000000000000000e+02
3.170000000000000000e+02,5.770000000000000000e+02
3.290000000000000000e+02,5.770000000000000000e+02
3.300000000000000000e+02,5.760000000000000000e+02
3.420000000000000000e+02,5.760000000000000000e+02
3.430000000000000000e+02,5.750000000000000000e+02
3.440000000000000000e+02,5.750000000000000000e+02
3.450000000000000000e+02,5.740000000000000000e+02
3.470000000000000000e+02,5.740000000000000000e+02
3.480000000000000000e+02,5.730000000000000000e+02
3.490000000000000000e+02,5.730000000000000000e+02
3.500000000000000000e+02,5.720000000000000000e+02
3.500000000000000000e+02,5.690000000000000000e+02
3.510000000000000000e+02,5.680000000000000000e+02
3.510000000000000000e+02,5.660000000000000000e+02
3.540000000000000000e+02,5.630000000000000000e+02
3.550000000000000000e+02,5.630000000000000000e+02
3.560000000000000000e+02,5.620000000000000000e+02
3.570000000000000000e+02,5.620000000000000000e+02
3.590000000000000000e+02,5.600000000000000000e+02
3.610000000000000000e+02,5.600000000000000000e+02
3.620000000000000000e+02,5.590000000000000000e+02
3.710000000000000000e+02,5.590000000000000000e+02
3.720000000000000000e+02,5.600000000000000000e+02
3.780000000000000000e+02,5.600000000000000000e+02
3.790000000000000000e+02,5.610000000000000000e+02
3.850000000000000000e+02,5.610000000000000000e+02
3.860000000000000000e+02,5.620000000000000000e+02
3.940000000000000000e+02,5.620000000000000000e+02
3.950000000000000000e+02,5.630000000000000000e+02
4.080000000000000000e+02,5.630000000000000000e+02
4.100000000000000000e+02,5.610000000000000000e+02
4.100000000000000000e+02,5.580000000000000000e+02
4.090000000000000000e+02,5.570000000000000000e+02
4.090000000000000000e+02,5.550000000000000000e+02
4.080000000000000000e+02,5.540000000000000000e+02
4.070000000000000000e+02,5.540000000000000000e+02
4.040000000000000000e+02,5.510000000000000000e+02
4.040000000000000000e+02,5.500000000000000000e+02
4.030000000000000000e+02,5.490000000000000000e+02
4.030000000000000000e+02,5.480000000000000000e+02
3.990000000000000000e+02,5.440000000000000000e+02
3.990000000000000000e+02,5.410000000000000000e+02
4.010000000000000000e+02,5.390000000000000000e+02
3.990000000000000000e+02,5.370000000000000000e+02
3.950000000000000000e+02,5.370000000000000000e+02
3.940000000000000000e+02,5.360000000000000000e+02
3.850000000000000000e+02,5.360000000000000000e+02
3.840000000000000000e+02,5.370000000000000000e+02
3.730000000000000000e+02,5.370000000000000000e+02
3.720000000000000000e+02,5.360000000000000000e+02
