5.710000000000000000e+02,2.610000000000000000e+02
5.700000000000000000e+02,2.620000000000000000e+02
5.600000000000000000e+02,2.620000000000000000e+02
5.590000000000000000e+02,2.630000000000000000e+02
5.540000000000000000e+02,2.630000000000000000e+02
5.530000000000000000e+02,2.640000000000000000e+02
5.480000000000000000e+02,2.640000000000000000e+02
5.470000000000000000e+02,2.650000000000000000e+02
5.450000000000000000e+02,2.650000000000000000e+02
5.440000000000000000e+02,2.660000000000000000e+02
5.430000000000000000e+02,2.650000000000000000e+02
5.410000000000000000e+02,2.650000000000000000e+02
5.400000000000000000e+02,2.660000000000000000e+02
5.380000000000000000e+02,2.660000000000000000e+02
5.360000000000000000e+02,2.640000000000000000e+02
5.350000000000000000e+02,2.640000000000000000e+02
5.340000000000000000e+02,2.650000000000000000e+02
5.320000000000000000e+02,2.650000000000000000e+02
5.310000000000000000e+02,2.640000000000000000e+02
5.280000000000000000e+02,2.640000000000000000e+02
5.270000000000000000e+02,2.630000000000000000e+02
5.250000000000000000e+02,2.630000000000000000e+02
5.240000000000000000e+02,2.620000000000000000e+02
5.180000000000000000e+02,2.620000000000000000e+02
5.170000000000000000e+02,2.630000000000000000e+02
5.170000000000000000e+02,2.640000000000000000e+02
5.160000000000000000e+02,2.650000000000000000e+02
5.160000000000000000e+02,2.960000000000000000e+02
5.150000000000000000e+02,2.970000000000000000e+02
5.150000000000000000e+02,3.020000000000000000e+02
5.160000000000000000e+02,3.030000000000000000e+02
5.160000000000000000e+02,3.090000000000000000e+02
5.180000000000000000e+02,3.110000000000000000e+02
5.240000000000000000e+02,3.110000000000000000e+02
5.260000000000000000e+02,3.090000000000000000e+02
5.270000000000000000e+02,3.090000000000000000e+02
5.340000000000000000e+02,3.020000000000000000e+02
5.360000000000000000e+02,3.020000000000000000e+02
5.400000000000000000e+02,2.980000000000000000e+02
5.400000000000000000e+02,2.970000000000000000e+02
5.410000000000000000e+02,2.960000000000000000e+02
5.420000000000000000e+02,2.960000000000000000e+02
5.430000000000000000e+02,2.950000000000000000e+02
5.450000000000000000e+02,2.950000000000000000e+02
5.460000000000000000e+02,2.940000000000000000e+02
5.490000000000000000e+02,2.940000000000000000e+02
5.500000000000000000e+02,2.930000000000000000e+02
5.510000000000000000e+02,2.930000000000000000e+02
5.520000000000000000e+02,2.920000000000000000e+02
5.520000000000000000e+02,2.910000000000000000e+02
5.550000000000000000e+02,2.880000000000000000e+02
5.550000000000000000e+02,2.870000000000000000e+02
5.560000000000000000e+02,2.860000000000000000e+02
5.570000000000000000e+02,2.860000000000000000e+02
5.580000000000000000e+02,2.850000000000000000e+02
5.590000000000000000e+02,2.850000000000000000e+02
5.600000000000000000e+02,2.840000000000000000e+02
5.610000000000000000e+02,2.840000000000000000e+02
5.620000000000000000e+02,2.830000000000000000e+02
5.620000000000000000e+02,2.820000000000000000e+02
5.630000000000000000e+02,2.810000000000000000e+02
5.630000000000000000e+02,2.800000000000000000e+02
5.670000000000000000e+02,2.760000000000000000e+02
5.680000000000000000e+02,2.760000000000000000e+02
5.710000000000000000e+02,2.730000000000000000e+02
5.710000000000000000e+02,2.720000000000000000e+02
5.720000000000000000e+02,2.710000000000000000e+02
5.720000000000000000e+02,2.700000000000000000e+02
5.740000000000000000e+02,2.680000000000000000e+02
5.750000000000000000e+02,2.680000000000000000e+02
5.760000000000000000e+02,2.670000000000000000e+02
5.770000000000000000e+02,2.670000000000000000e+02
5.780000000000000000e+02,2.660000000000000000e+02
5.780000000000000000e+02,2.650000000000000000e+02
5.790000000000000000e+02,2.640000000000000000e+02
5.770000000000000000e+02,2.620000000000000000e+02
5.730000000000000000e+02,2.620000000000000000e+02
5.720000000000000000e+02,2.610000000000000000e+02
