8.820000000000000000e+02,2.380000000000000000e+02
8.810000000000000000e+02,2.390000000000000000e+02
8.800000000000000000e+02,2.390000000000000000e+02
8.790000000000000000e+02,2.400000000000000000e+02
8.790000000000000000e+02,2.460000000000000000e+02
8.800000000000000000e+02,2.470000000000000000e+02
8.800000000000000000e+02,2.510000000000000000e+02
8.760000000000000000e+02,2.550000000000000000e+02
8.760000000000000000e+02,2.560000000000000000e+02
8.720000000000000000e+02,2.600000000000000000e+02
8.720000000000000000e+02,2.610000000000000000e+02
8.680000000000000000e+02,2.650000000000000000e+02
8.680000000000000000e+02,2.660000000000000000e+02
8.670000000000000000e+02,2.670000000000000000e+02
8.670000000000000000e+02,2.680000000000000000e+02
8.660000000000000000e+02,2.690000000000000000e+02
8.660000000000000000e+02,2.700000000000000000e+02
8.650000000000000000e+02,2.710000000000000000e+02
8.650000000000000000e+02,2.730000000000000000e+02
8.660000000000000000e+02,2.740000000000000000e+02
8.660000000000000000e+02,2.780000000000000000e+02
8.670000000000000000e+02,2.790000000000000000e+02
8.670000000000000000e+02,2.830000000000000000e+02
8.680000000000000000e+02,2.840000000000000000e+02
8.680000000000000000e+02,2.930000000000000000e+02
8.670000000000000000e+02,2.940000000000000000e+02
8.670000000000000000e+02,2.950000000000000000e+02
8.640000000000000000e+02,2.980000000000000000e+02
8.640000000000000000e+02,2.990000000000000000e+02
8.600000000000000000e+02,3.030000000000000000e+02
8.600000000000000000e+02,3.050000000000000000e+02
8.610000000000000000e+02,3.060000000000000000e+02
8.610000000000000000e+02,3.080000000000000000e+02
8.640000000000000000e+02,3.110000000000000000e+02
8.800000000000000000e+02,3.110000000000000000e+02
8.810000000000000000e+02,3.100000000000000000e+02
9.090000000000000000e+02,3.100000000000000000e+02
9.100000000000000000e+02,3.090000000000000000e+02
9.170000000000000000e+02,3.090000000000000000e+02
9.180000000000000000e+02,3.080000000000000000e+02
9.220000000000000000e+02,3.080000000000000000e+02
9.230000000000000000e+02,3.070000000000000000e+02
9.270000000000000000e+02,3.070000000000000000e+02
9.280000000000000000e+02,3.060000000000000000e+02
9.320000000000000000e+02,3.060000000000000000e+02
9.330000000000000000e+02,3.050000000000000000e+02
9.360000000000000000e+02,3.050000000000000000e+02
9.370000000000000000e+02,3.040000000000000000e+02
9.400000000000000000e+02,3.040000000000000000e+02
9.410000000000000000e+02,3.030000000000000000e+02
9.430000000000000000e+02,3.030000000000000000e+02
9.440000000000000000e+02,3.020000000000000000e+02
9.480000000000000000e+02,3.020000000000000000e+02
9.490000000000000000e+02,3.010000000000000000e+02
9.520000000000000000e+02,3.010000000000000000e+02
9.530000000000000000e+02,3.000000000000000000e+02
9.540000000000000000e+02,3.000000000000000000e+02
9.570000000000000000e+02,2.970000000000000000e+02
9.570000000000000000e+02,2.960000000000000000e+02
9.580000000000000000e+02,2.950000000000000000e+02
9.580000000000000000e+02,2.940000000000000000e+02
9.590000000000000000e+02,2.930000000000000000e+02
9.590000000000000000e+02,2.920000000000000000e+02
9.580000000000000000e+02,2.910000000000000000e+02
9.580000000000000000e+02,2.870000000000000000e+02
9.570000000000000000e+02,2.860000000000000000e+02
9.570000000000000000e+02,2.820000000000000000e+02
9.560000000000000000e+02,2.810000000000000000e+02
9.560000000000000000e+02,2.800000000000000000e+02
9.520000000000000000e+02,2.760000000000000000e+02
9.510000000000000000e+02,2.760000000000000000e+02
9.500000000000000000e+02,2.750000000000000000e+02
9.480000000000000000e+02,2.750000000000000000e+02
9.470000000000000000e+02,2.740000000000000000e+02
9.450000000000000000e+02,2.740000000000000000e+02
9.440000000000000000e+02,2.730000000000000000e+02
9.430000000000000000e+02,2.730000000000000000e+02
9.380000000000000000e+02,2.680000000000000000e+02
9.310000000000000000e+02,2.680000000000000000e+02
9.300000000000000000e+02,2.690000000000000000e+02
9.290000000000000000e+02,2.690000000000000000e+02
9.260000000000000000e+02,2.720000000000000000e+02
9.250000000000000000e+02,2.720000000000000000e+02
9.240000000000000000e+02,2.710000000000000000e+02
9.240000000000000000e+02,2.640000000000000000e+02
9.250000000000000000e+02,2.630000000000000000e+02
9.250000000000000000e+02,2.610000000000000000e+02
9.190000000000000000e+02,2.550000000000000000e+02
9.190000000000000000e+02,2.540000000000000000e+02
9.180000000000000000e+02,2.530000000000000000e+02
9.180000000000000000e+02,2.520000000000000000e+02
9.170000000000000000e+02,2.510000000000000000e+02
9.170000000000000000e+02,2.500000000000000000e+02
9.160000000000000000e+02,2.490000000000000000e+02
9.150000000000000000e+02,2.490000000000000000e+02
9.130000000000000000e+02,2.470000000000000000e+02
9.120000000000000000e+02,2.470000000000000000e+02
9.110000000000000000e+02,2.460000000000000000e+02
9.070000000000000000e+02,2.460000000000000000e+02
9.060000000000000000e+02,2.450000000000000000e+02
9.020000000000000000e+02,2.450000000000000000e+02
9.010000000000000000e+02,2.440000000000000000e+02
8.980000000000000000e+02,2.440000000000000000e+02
8.970000000000000000e+02,2.430000000000000000e+02
8.940000000000000000e+02,2.430000000000000000e+02
8.930000000000000000e+02,2.420000000000000000e+02
8.920000000000000000e+02,2.420000000000000000e+02
8.890000000000000000e+02,2.390000000000000000e+02
8.870000000000000000e+02,2.390000000000000000e+02
8.860000000000000000e+02,2.380000000000000000e+02
