8.050000000000000000e+02,4.200000000000000000e+02
8.040000000000000000e+02,4.210000000000000000e+02
7.990000000000000000e+02,4.210000000000000000e+02
7.970000000000000000e+02,4.230000000000000000e+02
7.970000000000000000e+02,4.530000000000000000e+02
7.980000000000000000e+02,4.540000000000000000e+02
7.980000000000000000e+02,4.750000000000000000e+02
7.990000000000000000e+02,4.760000000000000000e+02
7.990000000000000000e+02,4.930000000000000000e+02
8.000000000000000000e+02,4.940000000000000000e+02
8.000000000000000000e+02,5.040000000000000000e+02
8.010000000000000000e+02,5.050000000000000000e+02
8.010000000000000000e+02,5.070000000000000000e+02
8.020000000000000000e+02,5.080000000000000000e+02
8.020000000000000000e+02,5.150000000000000000e+02
8.030000000000000000e+02,5.160000000000000000e+02
8.030000000000000000e+02,5.250000000000000000e+02
8.040000000000000000e+02,5.260000000000000000e+02
8.040000000000000000e+02,5.310000000000000000e+02
8.060000000000000000e+02,5.330000000000000000e+02
8.060000000000000000e+02,5.340000000000000000e+02
8.070000000000000000e+02,5.350000000000000000e+02
8.070000000000000000e+02,5.370000000000000000e+02
8.080000000000000000e+02,5.380000000000000000e+02
8.080000000000000000e+02,5.450000000000000000e+02
8.060000000000000000e+02,5.470000000000000000e+02
8.060000000000000000e+02,5.480000000000000000e+02
8.040000000000000000e+02,5.500000000000000000e+02
8.040000000000000000e+02,5.510000000000000000e+02
8.030000000000000000e+02,5.520000000000000000e+02
8.020000000000000000e+02,5.520000000000000000e+02
8.010000000000000000e+02,5.530000000000000000e+02
8.000000000000000000e+02,5.530000000000000000e+02
7.980000000000000000e+02,5.550000000000000000e+02
7.980000000000000000e+02,5.570000000000000000e+02
7.970000000000000000e+02,5.580000000000000000e+02
7.970000000000000000e+02,5.620000000000000000e+02
7.980000000000000000e+02,5.630000000000000000e+02
8.250000000000000000e+02,5.630000000000000000e+02
8.260000000000000000e+02,5.620000000000000000e+02
8.270000000000000000e+02,5.620000000000000000e+02
8.280000000000000000e+02,5.630000000000000000e+02
8.290000000000000000e+02,5.620000000000000000e+02
8.300000000000000000e+02,5.620000000000000000e+02
8.310000000000000000e+02,5.630000000000000000e+02
8.320000000000000000e+02,5.620000000000000000e+02
8.340000000000000000e+02,5.620000000000000000e+02
8.350000000000000000e+02,5.610000000000000000e+02
8.350000000000000000e+02,5.590000000000000000e+02
8.340000000000000000e+02,5.580000000000000000e+02
8.340000000000000000e+02,5.560000000000000000e+02
8.310000000000000000e+02,5.530000000000000000e+02
8.290000000000000000e+02,5.530000000000000000e+02
8.280000000000000000e+02,5.520000000000000000e+02
8.270000000000000000e+02,5.520000000000000000e+02
8.250000000000000000e+02,5.500000000000000000e+02
8.250000000000000000e+02,5.490000000000000000e+02
8.240000000000000000e+02,5.480000000000000000e+02
8.240000000000000000e+02,5.470000000000000000e+02
8.230000000000000000e+02,5.460000000000000000e+02
8.230000000000000000e+02,5.350000000000000000e+02
8.250000000000000000e+02,5.330000000000000000e+02
8.250000000000000000e+02,5.310000000000000000e+02
8.260000000000000000e+02,5.300000000000000000e+02
8.260000000000000000e+02,5.280000000000000000e+02
8.270000000000000000e+02,5.270000000000000000e+02
8.270000000000000000e+02,5.220000000000000000e+02
8.280000000000000000e+02,5.210000000000000000e+02
8.280000000000000000e+02,5.070000000000000000e+02
8.290000000000000000e+02,5.060000000000000000e+02
8.290000000000000000e+02,4.840000000000000000e+02
8.300000000000000000e+02,4.830000000000000000e+02
8.300000000000000000e+02,4.660000000000000000e+02
8.310000000000000000e+02,4.650000000000000000e+02
8.310000000000000000e+02,4.550000000000000000e+02
8.320000000000000000e+02,4.540000000000000000e+02
8.320000000000000000e+02,4.450000000000000000e+02
8.330000000000000000e+02,4.440000000000000000e+02
8.330000000000000000e+02,4.410000000000000000e+02
8.340000000000000000e+02,4.400000000000000000e+02
8.340000000000000000e+02,4.350000000000000000e+02
8.350000000000000000e+02,4.340000000000000000e+02
8.350000000000000000e+02,4.270000000000000000e+02
8.340000000000000000e+02,4.260000000000000000e+02
8.340000000000000000e+02,4.240000000000000000e+02
8.310000000000000000e+02,4.210000000000000000e+02
8.290000000000000000e+02,4.210000000000000000e+02
8.280000000000000000e+02,4.200000000000000000e+02
